AccNum,Password,Lamount,Fname,Lname,PhnNum,CAddress,PAN,Email,Mnumber,OffAddress,DOB,PinCode,Company
IQ13955,welcome,100000,Ajay,B,9876543214,Gurugram,BYRTK7890F,vvv@gmail.com,6540981723,Delhi,01-01-1997,599129,Infosys
IQ13956,welcome,80000,Venkat,P,9876543215,Ap,BYUWK7890F,uytr@gmail.com,6540981723,Ap,16-04-1999,509776,IBM
IQ13958,welcome,70000,Rajesh,R,9876543218,Up,TUIPL7632D,fds@gmail.com,6540981723,Up,09-08-1999,599032,Infosys
IQ13960,welcome,140000,Mukesh,S,9876543219,Chennai,BYUPO8890F,iuytr@gmail.com,6540981723,Kolkata,17-06-2000,597892,TCS
IQ13961,welcome,75000,AK,C,9876543213,Noida,BRTHJ9932D,www@gmail.com,6540981723,Noida,09-08-1999,590032,IBM
IQ13964,welcome,100000,Ajay,B,9876543214,Gurugram,BYRTK7890F,vvv@gmail.com,6540981723,Delhi,01-01-1997,599129,Infosys
IQ13966,welcome,80000,Venkat,P,9876543215,Ap,BYUWK7890F,uytr@gmail.com,6540981723,Ap,16-04-1999,599129,IBM
IQ13969,welcome,70000,Rajesh,R,9876543218,Up,TUIPL7632D,fds@gmail.com,6540981723,Up,09-08-1999,509776,Infosys
IQ13971,welcome,140000,Venkat,P,9876543219,Chennai,BYUPO8890F,iuytr@gmail.com,6540981723,Kolkata,17-06-2000,599032,TCS
IQ13973,welcome,75000,Rajesh,R,9876543213,Noida,BRTHJ9932D,www@gmail.com,6540981723,Noida,09-08-1999,597892,IBM
IQ13974,welcome,100000,Mukesh,S,9876543214,Gurugram,BYRTK7890F,vvv@gmail.com,6540981723,Delhi,01-01-1997,590032,Infosys
IQ13976,welcome,80000,AK,C,9876543215,Ap,BYUWK7890F,uytr@gmail.com,6540981723,Ap,16-04-1999,599129,IBM
IQ13978,welcome,70000,Ajay,B,9876543218,Up,TUIPL7632D,fds@gmail.com,6540981723,Up,09-08-1999,509776,Infosys
IQ13979,welcome,140000,Venkat,P,9876543219,Chennai,BYUPO8890F,iuytr@gmail.com,6540981723,Kolkata,17-06-2000,599032,TCS
IQ13980,welcome,75000,Rajesh,R,9876543213,Noida,BRTHJ9932D,www@gmail.com,6540981723,Noida,09-08-1999,597892,IBM
IQ13981,welcome,100000,Mukesh,S,9876543214,Gurugram,BYRTK7890F,vvv@gmail.com,6540981723,Delhi,01-01-1997,590032,Infosys
IQ13984,welcome,80000,AK,C,9876543215,Ap,BYUWK7890F,uytr@gmail.com,6540981723,Ap,16-04-1999,599129,IBM
IQ13985,welcome,70000,Ajay,B,9876543218,Up,TUIPL7632D,fds@gmail.com,6540981723,Up,09-08-1999,509776,Infosys
IQ13989,welcome,140000,Venkat,P,9876543219,Chennai,BYUPO8890F,iuytr@gmail.com,6540981723,Kolkata,17-06-2000,599032,TCS
IQ13990,welcome,75000,Rajesh,R,9876543213,Noida,BRTHJ9932D,www@gmail.com,6540981723,Noida,09-08-1999,597892,IBM
IQ13992,welcome,100000,Venkat,P,9876543214,Gurugram,BYRTK7890F,vvv@gmail.com,6540981723,Delhi,01-01-1997,590032,Infosys
IQ13994,welcome,80000,Rajesh,R,9876543215,Ap,BYUWK7890F,uytr@gmail.com,6540981723,Ap,16-04-1999,599129,TCS
IQ13998,welcome,70000,Mukesh,S,9876543218,Up,TUIPL7632D,fds@gmail.com,6540981723,Up,09-08-1999,509776,IBM
IQ13999,welcome,140000,AK,C,9876543219,Chennai,BYUPO8890F,iuytr@gmail.com,6540981723,Kolkata,17-06-2000,599032,Infosys
IQ14002,welcome,75000,Ajay,B,9876543213,Noida,BRTHJ9932D,www@gmail.com,6540981723,Noida,09-08-1999,597892,IBM
IQ14004,welcome,100000,Venkat,P,9876543214,Gurugram,BYRTK7890F,vvv@gmail.com,6540981723,Delhi,01-01-1997,590032,Infosys
IQ14005,welcome,80000,Rajesh,R,9876543215,Ap,BYUWK7890F,uytr@gmail.com,6540981723,Ap,16-04-1999,599129,TCS
IQ14008,welcome,70000,Mukesh,S,9876543218,Up,TUIPL7632D,fds@gmail.com,6540981723,Up,09-08-1999,509776,IBM
IQ14010,welcome,140000,AK,C,9876543219,Chennai,BYUPO8890F,iuytr@gmail.com,6540981723,Delhi,01-01-1997,599032,Infosys
IQ14011,welcome,75000,Ajay,B,9876543213,Noida,BRTHJ9932D,www@gmail.com,6540981723,Ap,16-04-1999,597892,IBM
IQ14012,welcome,100000,Venkat,P,9876543214,Gurugram,BYRTK7890F,vvv@gmail.com,6540981723,Up,09-08-1999,590032,IBM
IQ14013,welcome,80000,Rajesh,R,9876543215,Ap,BYUWK7890F,uytr@gmail.com,6540981723,Kolkata,17-06-2000,599129,Infosys
IQ14018,welcome,70000,Venkat,P,9876543218,Up,TUIPL7632D,fds@gmail.com,6540981723,Noida,09-08-1999,509776,TCS
IQ14020,welcome,140000,Rajesh,R,9876543219,Chennai,BYUPO8890F,iuytr@gmail.com,6540981723,Delhi,01-01-1997,599032,IBM
IQ14024,welcome,75000,Mukesh,S,9876543213,Noida,BRTHJ9932D,www@gmail.com,6540981723,Ap,16-04-1999,597892,Infosys
IQ14025,welcome,100000,AK,C,9876543214,Gurugram,BYRTK7890F,vvv@gmail.com,6540981723,Up,09-08-1999,590032,IBM
IQ14030,welcome,80000,Ajay,B,9876543215,Ap,BYUWK7890F,uytr@gmail.com,6540981723,Kolkata,17-06-2000,599129,Infosys
IQ14031,welcome,70000,Venkat,P,9876543218,Up,TUIPL7632D,fds@gmail.com,6540981723,Noida,09-08-1999,599032,TCS
IQ14032,welcome,140000,Rajesh,R,9876543219,Chennai,BYUPO8890F,iuytr@gmail.com,6540981723,Delhi,01-01-1997,597892,IBM
IQ14034,welcome,75000,Mukesh,S,9876543213,Noida,BRTHJ9932D,www@gmail.com,6540981723,Delhi,01-01-1997,590032,Infosys
IQ14035,welcome,100000,AK,C,9876543214,Gurugram,BYRTK7890F,vvv@gmail.com,6540981723,Ap,16-04-1999,599129,IBM
,welcome,80000,Ajay,B,9876543215,Ap,BYUWK7890F,uytr@gmail.com,6540981723,Up,09-08-1999,509776,Infosys
